Gene	0	1	2	3
4543	0.000309568	0.000192789	3.2643E-06	0
4544	0.000309568	0.000238618	7.90348E-05	5.13251E-05
4545	0.00020224	0.000229763	0.000232706	0.000224686
4546	0.00020224	0.000232375	0.000302154	0.000340794
4547	0.000208855	0.000168209	0.000152573	0.000100644
4548	0.000208855	7.01935E-05	0.000171806	0.00015361
4549	0.000147891	0.000193032	0.000232829	0.000228908
4550	0.000147891	0.000154986	0.000244578	0.000290319
4551	9.84212E-05	0.000128946	0	0
4552	9.84212E-05	7.88999E-05	6.72262E-07	0
4553	0.000205814	0.000271345	0.000312283	0.000297862
4554	0.000205814	0.000253704	0.000378982	0.000348393
4555	0.000441621	0.000564814	5.17123E-05	1.66545E-06
4556	0.000441621	0.000261068	2.42786E-05	2.87975E-06
4557	0.000127125	0.000172571	0.000178004	0.000141208
4558	0.000127125	0.000199165	0.000207377	0.000181268
4559	0.000205585	0.000288667	0.000344599	0.000364505
4560	0.000205585	0.000239635	0.000342912	0.000442462
4561	0.000217385	0.000198042	2.97591E-05	3.94921E-06
4562	0.000217385	0.000153522	2.93981E-05	4.7953E-06
4563	0.000194034	0.000273662	0.000265666	0.00027206
4564	0.000194034	0.000303992	0.000284256	0.000243365
4565	0.000195995	0.000242099	0.000278461	0.000293578
4566	0.000195995	0.000166936	0.000296715	0.000230353
4567	0.000159182	0.000248688	0.00026715	0.000263378
4568	0.000159182	0.000166205	0.000316963	0.000398691
4569	0.000158943	0.000215638	0.000136803	0.000100066
4570	0.000158943	0.000141095	0.000115383	9.84318E-05
4571	0.000290239	0.000365516	0.000431911	0.000413378
4572	0.000290239	0.000315343	0.000428995	0.000588694
4573	0.00017367	0.000232723	0.000285431	0.000295115
4574	0.00017367	0.000129466	0.000242597	0.000271859
4575	0.000251284	0.000287857	0.000210721	0.000126879
4576	0.000251284	0.000270097	0.000209477	0.000164596
4577	0.000153682	9.34396E-05	5.66333E-05	2.42191E-05
4578	0.000153682	0.00011289	8.48523E-05	9.04868E-05
4579	0.000272107	0.000334884	7.31131E-05	6.39486E-06
4580	0.000272107	0.000182707	2.74142E-05	3.5929E-06
4581	0.000113734	8.11015E-05	9.05815E-05	8.9041E-05
4582	0.000113734	0.00010062	9.49052E-05	0.000101705
4583	0.000407985	0.000410506	0.000507902	0.00051067
4584	0.000407985	0.000421601	0.000372936	0.000394188
4585	0.000112119	0.000101205	9.66885E-05	8.57052E-05
4586	0.000112119	9.76457E-05	0.000108904	0.000153162
4587	3.49684E-05	2.83838E-05	3.22664E-05	3.16178E-05
4588	3.49684E-05	2.70735E-05	3.24586E-05	3.4349E-05
4589	0.000329987	0.00030429	0.000508389	0.000804022
4590	0.000329987	0.000251188	0.000315969	0.000188234
4591	0.000416986	0.000402395	0.000456512	0.000405343
4592	0.000416986	0.000408607	0.000412952	0.000456743
4593	0.000391181	0.000419024	0.000525908	0.000652846
4594	0.000391181	0.000476345	0.000380728	0.000245254
4595	6.12546E-05	5.21115E-05	4.18575E-05	1.88966E-05
4596	6.12546E-05	3.14242E-05	6.38142E-05	6.02068E-05
4597	0.000273875	0.000193755	0.00025948	0.000324324
4598	0.000273875	0.000248756	0.000125614	4.51791E-05
4599	5.46109E-05	4.21198E-05	4.95769E-05	3.69948E-05
4600	5.46109E-05	2.72516E-05	3.69791E-05	4.03761E-05
4601	0.000340994	0.000331908	0.00048596	0.000797364
4602	0.000340994	0.000407681	0.000281078	0.000110905
4603	4.37376E-05	2.82927E-05	1.48448E-05	9.25809E-06
4604	4.37376E-05	4.88611E-06	5.90678E-06	2.31103E-06
4605	7.47069E-05	5.78729E-05	6.25272E-05	5.1513E-05
4606	7.47069E-05	4.32619E-05	6.41438E-05	4.8049E-05
4607	0.000427642	0.000406963	0.000694637	0.001226078
4608	0.000427642	0.00052016	0.000311634	8.78724E-05
4609	0.000314461	0.000263893	0.000401592	0.000707169
4610	0.000314461	0.000186124	0.000210886	7.20759E-05
4611	0.000212298	0.00020206	0.000211288	0.000190634
4612	0.000212298	0.000167376	0.000224649	0.000238999
4613	0.000402845	0.000269835	0.00018263	8.52148E-05
4614	0.000402845	0.000327472	1.54161E-05	1.01624E-05
4615	0.00028181	0.00022524	0.000359303	0.000615954
4616	0.00028181	0.000220234	0.000187501	7.70626E-05
4617	0.000350801	0.000272021	0.000119647	3.2569E-05
4618	0.000350801	0.000179274	0.000139827	6.29682E-05
4619	0.000100852	9.58864E-05	0.000104178	0.000102045
4620	0.000100852	0.000102024	0.000135815	0.000159877
4621	0.000186625	0.000231823	0.000159891	9.20335E-05
4622	0.000186625	0.000139563	0.000208527	0.00016935
4623	3.46886E-05	2.24231E-05	2.51144E-05	2.31863E-05
4624	3.46886E-05	1.61822E-05	2.95885E-05	2.44681E-05
4625	0.000197312	0.000160454	0.000182234	0.000165969
4626	0.000197312	8.9891E-05	0.000231237	0.000308157
4627	0.000381524	0.000258854	0.00044515	0.00075716
4628	0.000381524	0.000293044	0.000287355	0.000127597
4629	0.000101872	7.9005E-05	8.71898E-05	7.77522E-05
4630	0.000101872	0.000135573	7.65581E-05	4.4923E-05
4631	0.000238218	0.000206879	0.000238978	0.000223518
4632	0.000238218	0.000252591	0.000297021	0.000272826
4633	0.000109103	8.40235E-05	7.09384E-05	5.29815E-05
4634	0.000109103	6.90879E-05	6.70246E-05	5.06515E-05
4635	0.000210028	0.000196942	0.00019985	0.000187576
4636	0.000210028	0.000133236	0.000242085	0.000224012
4637	0.00025925	0.000204955	0.000158304	0.000135536
4638	0.00025925	0.000188388	0.000124856	6.08104E-05
4639	0.000312	0.000321544	0.000499276	0.000775942
4640	0.000312	0.000220769	0.00019083	5.82469E-05
4641	7.63087E-05	5.71774E-05	7.70212E-05	6.01051E-05
4642	7.63087E-05	4.53867E-05	6.01241E-05	7.05253E-05
4643	7.00063E-05	4.99708E-05	4.2113E-05	3.9706E-05
4644	7.00063E-05	5.64246E-05	4.88898E-05	2.80722E-05
4645	0.000286215	0.000360543	0.000555151	0.000754597
4646	0.000286215	0.000374121	0.000490667	0.000328674
4647	0.000132626	0.000163634	0.0001097	4.59335E-05
4648	0.000132626	4.59744E-05	0.00010811	6.10283E-05
4649	0.000137843	0.000214828	0.000101618	4.5668E-05
4650	0.000137843	0.000145029	7.07122E-05	3.13942E-05
4651	5.84118E-05	6.11052E-05	5.1944E-05	4.39335E-05
4652	5.84118E-05	3.79675E-05	7.35119E-05	6.82016E-05
4653	0.000221985	0.000237231	0.000213689	0.000196605
4654	0.000221985	0.000190818	0.000234219	0.000217628
4655	0.0001781	0.000264205	0.000262499	0.00022606
4656	0.0001781	0.000241761	0.000362926	0.000279816
4657	0.000389316	0.000363844	0.000402422	0.00038426
4658	0.000389316	0.000305158	0.000169051	7.17604E-05
4659	0.000107997	0.00013222	0.000152351	0.000128803
4660	0.000107997	6.24532E-05	0.00016781	0.000164259
4661	0.000272042	0.000293167	0.000278409	0.000248575
4662	0.000272042	0.000153336	0.000205013	0.000118168
4663	0.000120129	0.000117258	0.000145282	0.000105181
4664	0.000120129	9.07743E-05	9.73666E-05	0.000129024
4665	0.000215061	0.000276206	0.000167341	7.71525E-05
4666	0.000215061	0.000268669	0.000225652	0.000210483
4667	5.09598E-05	5.06296E-05	5.76139E-05	6.14444E-05
4668	5.09598E-05	4.80663E-05	6.55653E-05	6.07093E-05
4669	0.000242881	0.000243723	0.000255745	0.000208008
4670	0.000242881	0.000246511	0.000250559	0.000230727
4671	0.000190887	0.000247514	0.000298177	0.000268114
4672	0.000190887	0.000233317	0.000337827	0.000345364
4673	0.000200766	0.000174684	0.000202204	0.000139133
4674	0.000200766	0.00023675	8.97406E-05	6.81057E-05
4675	0.000262868	0.000219926	0.00024488	0.000225354
4676	0.000262868	0.000196189	0.000119699	6.79973E-05
4677	0.000324184	0.000289815	0.000537581	0.000888016
4678	0.000324184	0.000306507	0.000286876	0.000136997
4679	0.000260258	0.000248041	0.000249705	0.00020576
4680	0.000260258	0.000230447	0.000267533	0.000186454
4681	0.00024388	0.000244395	0.000229324	0.000172293
4682	0.00024388	0.000230336	0.000323675	0.000306785
4683	9.12347E-05	3.73165E-05	1.92032E-06	0
4684	9.12347E-05	8.21932E-05	1.64484E-06	0
4685	0.000409743	0.000456375	0.000645337	0.000942285
4686	0.000409743	0.000463986	0.000383777	0.000214814
4687	0.000231296	0.000218936	0.000207013	0.000142496
4688	0.000231296	0.00017795	0.000134555	8.46631E-05
4689	0.000266352	0.000321002	0.000322001	0.000216145
4690	0.000266352	0.0002076	0.000210158	0.000164828
4691	9.85008E-05	9.58485E-05	8.63644E-05	6.35232E-05
4692	9.85008E-05	5.60555E-05	9.6928E-05	8.89536E-05
4693	0.000293979	0.000167011	8.44188E-06	3.09443E-07
4694	0.000293979	0.000245471	2.7231E-05	4.20642E-06
4695	0.00015636	0.000172898	0.000207611	0.000195282
4696	0.00015636	0.000222038	0.000255173	0.000275098
4697	0.000138361	0.000115153	5.34003E-05	1.45648E-05
4698	0.000138361	6.5244E-05	0.000170222	0.000139636
4699	0.000330223	0.000298102	0.000392006	0.000468124
4700	0.000330223	0.000293021	0.000212962	7.64054E-05
4701	0.000234466	0.000205543	0.000184841	0.000122926
4702	0.000234466	0.000213706	0.000106433	7.04247E-05
4703	0.000186014	0.000208942	0.000213104	0.00014419
4704	0.000186014	0.000100283	0.000194666	0.000138934
4705	0.000311222	0.000319813	0.000421723	0.000394676
4706	0.000311222	0.000374282	0.000387726	0.000418677
4707	0.000281475	0.000239824	0.000269657	0.000245111
4708	0.000281475	0.000215529	0.000321833	0.000338258
4709	0.000325837	0.000271483	0.000348083	0.000313294
4710	0.000325837	0.000377105	0.000403015	0.000356334
4711	9.16043E-05	8.17558E-05	0	0
4712	9.16043E-05	4.77202E-05	0	0
4713	0.000297302	0.000257464	0.000116329	3.48852E-05
4714	0.000297302	0.000248492	0.000211392	0.000182003
4715	0.000229325	0.000144273	1.30098E-05	0
4716	0.000229325	0.00015062	1.65663E-05	3.58729E-06
4717	0.000274808	0.000256168	0.000285314	0.000253326
4718	0.000274808	0.000172348	0.000342437	0.000334184
4719	0.000263616	0.000262678	0.000308175	0.000303407
4720	0.000263616	0.000196159	0.000351174	0.000407499
4721	0.000322662	0.000310861	0.000408075	0.000394344
4722	0.000322662	0.000268993	0.000354488	0.000338364
4723	0.000158847	0.000162559	0.000165044	0.000127987
4724	0.000158847	8.66326E-05	0.000206545	0.00016572
4725	0.00039097	0.000353163	0.000330513	0.000236459
4726	0.00039097	0.000310741	0.000374763	0.00033385
4727	6.5724E-05	9.83159E-06	0	0
4728	6.5724E-05	3.40279E-05	0	0
4729	0.000126769	8.23415E-05	9.27588E-06	3.40387E-07
4730	0.000126769	7.79632E-05	2.34149E-05	1.15036E-05
4731	0.000341009	0.000253844	0.000221165	0.000209498
4732	0.000341009	0.000222919	0.000217979	0.000182249
4733	0.000193258	0.000149618	0.000133476	0.000112719
4734	0.000193258	0.000116382	0.00011139	0.000126622
4735	0.000236124	0.000299879	0.000342479	0.000320222
4736	0.000236124	0.000191248	0.00030528	0.000315859
4737	0.000257084	0.000146764	8.82633E-06	3.17634E-07
4738	0.000257084	0.000131223	5.41492E-05	2.42318E-05
4739	0.000226848	0.000214941	0.000106035	4.04644E-05
4740	0.000226848	9.77151E-05	0.000217215	0.00026257
4741	0.000242196	0.000216266	0.000133765	6.03285E-05
4742	0.000242196	0.000154941	7.89635E-05	2.01849E-05
4743	0.000154037	0.000147257	0.00016694	0.000110941
4744	0.000154037	3.93093E-05	0.000126009	0.000112709
4745	7.36144E-05	7.15361E-05	9.39017E-05	7.25727E-05
4746	7.36144E-05	8.40609E-05	1.65576E-05	5.89221E-06
4747	0.000207519	0.000221643	0.000268258	0.000241295
4748	0.000207519	0.000189491	0.000235103	0.00023475
4749	0.000224392	0.000246709	0.000300885	0.000248707
4750	0.000224392	0.000136858	0.00031048	0.000293864
4751	0.000208788	9.15904E-05	6.91945E-07	4.4129E-07
4752	0.000208788	0.000122872	5.11165E-06	3.77982E-06
4753	0.000189024	0.000235085	0.000464675	0.001038123
4754	0.000189024	0.00024059	0.000289984	0.000209627
4755	0.000233841	0.000315028	0.000393874	0.000449334
4756	0.000233841	0.000213518	0.000310666	0.000264071
4757	0.000415126	0.000377684	0.000673716	0.001242719
4758	0.000415126	0.000599404	0.000309941	0.000130333
4759	0.000242444	0.000224221	0.000225986	0.000191438
4760	0.000242444	0.000207979	0.000308833	0.000301339
4761	0.000316291	0.000270049	0.000464436	0.000742659
4762	0.000316291	0.000265599	0.000204082	6.16703E-05
4763	0.000234319	0.000207542	0.000209524	0.000201482
4764	0.000234319	0.000232225	0.00024811	0.000236826
4765	0.000221218	0.000186493	0.000191915	0.000175998
4766	0.000221218	0.000132709	0.000226846	0.000178898
4767	0.000319012	0.000405796	0.000533418	0.000554341
4768	0.000319012	0.00035283	0.000690725	0.000651557
4769	0.000269643	0.000264374	0.00022707	0.000143999
4770	0.000269643	0.000213419	0.000222492	0.000167619
4771	0.000254109	0.000299792	0.000338214	0.000296189
4772	0.000254109	0.000288285	0.000416444	0.000341616
4773	9.1728E-05	6.54798E-05	1.88906E-07	1.80385E-07
4774	9.1728E-05	8.48153E-05	4.24587E-07	0
4775	0.000286685	0.000335289	0.000420546	0.000388312
4776	0.000286685	0.000302942	0.000392286	0.000389309
4777	0.000279399	0.000244847	0.000201822	6.77119E-05
4778	0.000279399	0.000267317	5.50308E-05	1.17175E-05
4779	0.000339228	0.000344761	0.000104994	2.40003E-05
4780	0.000339228	0.000318113	2.90967E-05	4.59416E-06
4781	0.000252082	0.000263054	0.000360825	0.00037549
4782	0.000252082	0.000230894	0.000570729	0.000556318
4783	0.000259219	0.000275699	0.00029115	0.000298132
4784	0.000259219	0.000248537	0.000374469	0.00035557
4785	0.000293166	0.000292209	0.00038288	0.000453046
4786	0.000293166	0.000320589	0.00065606	0.000841332
4787	0.000245214	0.000246005	0.000292866	0.000275682
4788	0.000245214	0.00026105	0.000378515	0.000355926
4789	0.000246226	0.000287386	0.000363774	0.000374533
4790	0.000246226	0.000216456	0.000413796	0.000432242
4791	0.000245735	0.00027322	0.000364424	0.000345999
4792	0.000245735	0.000148178	0.000405041	0.000461661
4793	0.000279786	0.000259832	0.00024446	0.000217486
4794	0.000279786	0.000270714	0.000297219	0.000409657
4795	9.2836E-05	7.68139E-05	8.71884E-05	6.72989E-05
4796	9.2836E-05	0.000109743	6.26511E-05	9.0928E-05
4797	0.000275784	0.000268663	0.000302726	0.000261095
4798	0.000275784	0.000202468	0.000479394	0.00050924
4799	0.000256235	0.00027176	0.000251147	0.000168899
4800	0.000256235	0.000236345	0.000366792	0.000280386
4801	0.000181452	0.000177483	0.000244957	0.000305918
4802	0.000181452	0.000306581	0.000279194	0.000302088
4803	0.000495228	0.000449862	2.81904E-05	4.95964E-07
4804	0.000495228	0.000460386	2.71273E-06	3.63415E-06
4805	0.000305198	0.000298118	0.000353392	0.00036899
4806	0.000305198	0.000387032	0.000482675	0.000519479
4807	0.000357514	0.000407773	0.000568759	0.000566286
4808	0.000357514	0.000479968	0.000558944	0.000655304
4809	0.000565426	0.000612629	0.001010315	0.001706826
4810	0.000565426	0.000992218	0.001734267	0.002548197
4811	0.000321329	0.000243754	4.86468E-06	0
4812	0.000321329	0.000229728	2.53167E-06	2.10569E-06
4813	0.000331688	0.000320298	0.000355155	0.000328715
4814	0.000331688	0.000317436	0.000525668	0.000542919
4815	0.000283755	0.000249157	0.000248379	0.000171391
4816	0.000283755	0.00029641	0.000276029	0.000196561
4817	0.000419033	0.000524102	6.06277E-05	3.42173E-06
4818	0.000419033	0.000409117	1.58429E-05	3.40019E-06
4819	0.000328495	0.000232708	0.000103402	2.51283E-05
4820	0.000328495	0.000261654	9.25723E-06	1.25353E-06
4821	0.000306927	0.000193108	3.60435E-06	0
4822	0.000306927	0.00031736	4.9135E-05	3.98902E-05
4823	0.000280836	0.000167338	1.35034E-05	2.38295E-06
4824	0.000280836	0.00016526	7.37023E-05	4.52152E-05
4825	0.000260981	0.000259281	0.000262928	0.000249338
4826	0.000260981	0.000321462	0.000337663	0.0003473
4827	0.000247443	0.000353492	0.000492591	0.000657138
4828	0.000247443	0.000395234	0.000614508	0.000716309
4829	0.000325934	0.000322641	0.000355709	0.00027307
4830	0.000325934	0.000269857	0.000443417	0.000484022
4831	9.58041E-05	7.19433E-05	5.54172E-05	2.60802E-05
4832	9.58041E-05	7.30463E-05	2.28515E-05	1.26482E-05
4833	0.000114939	0.000153437	0.000203203	0.000192122
4834	0.000114939	5.89445E-05	0.000199611	0.000173647
4835	0.000234386	0.000266019	0.000344008	0.000331158
4836	0.000234386	0.000190615	0.000424507	0.000413958
4837	0.000236072	0.000276176	0.000371681	0.000365908
4838	0.000236072	0.000174544	0.000424119	0.000422675
4839	0.000215515	0.000257071	0.000328722	0.000312272
4840	0.000215515	0.000132379	0.000361774	0.000326925
4841	0.000186701	0.00015157	8.5661E-05	3.04672E-05
4842	0.000186701	8.16263E-05	0.000107416	4.297E-05
4843	0.00028597	0.000266784	0.000340025	0.000368518
4844	0.00028597	0.000327104	0.00039469	0.000443882
4845	0.000217818	0.000215722	0.000257917	0.000245164
4846	0.000217818	0.00017437	0.000302005	0.000260042
4847	0.00025939	0.000246675	0.000282296	0.000255713
4848	0.00025939	0.000264542	0.000354904	0.00032284
4849	0.000295379	0.00032074	0.000438701	0.00045983
4850	0.000295379	0.000321118	0.000364448	0.000303638
4851	0.000217348	0.000182819	0.000225319	0.00018509
4852	0.000217348	0.000281071	0.000190134	0.000219405
4853	0.00023979	0.000226351	0.000291968	0.000287342
4854	0.00023979	0.000200645	0.000352993	0.000341261
4855	0.000192426	0.000293063	0.00036076	0.000338677
4856	0.000192426	0.000260688	0.000447315	0.000421164
4857	4.87468E-05	5.10006E-05	6.439E-05	6.72832E-05
4858	4.87468E-05	1.0057E-05	8.12967E-05	6.67046E-05
4859	0.000225039	0.000243781	0.000284555	0.000299733
4860	0.000225039	0.000252641	0.000348271	0.000316768
4861	0.000262125	0.000248274	0.000287879	0.000277085
4862	0.000262125	0.000296502	0.000280655	0.000255181
4863	0.000235594	0.00021915	0.00024917	0.000240983
4864	0.000235594	0.00012843	0.000239732	0.000222941
4865	0.000239922	0.000356542	0.000457474	0.000463248
4866	0.000239922	0.000389355	0.000611058	0.000696199
4867	0.000174111	0.0001641	0.000211228	0.000212551
4868	0.000174111	9.26667E-05	0.000208629	0.000168295
4869	0.000260172	0.00026055	0.000318828	0.000316318
4870	0.000260172	0.000241898	0.000347546	0.000324892
4871	0.000178743	0.000106995	1.77583E-05	2.2424E-06
4872	0.000178743	0.000118335	5.31435E-05	3.95367E-05
4873	0.000306521	0.000294901	0.000343453	0.0003157
4874	0.000306521	0.000431658	0.000361793	0.000302838
4875	0.00031244	0.000279546	0.000325726	0.000258206
4876	0.00031244	0.000481303	0.000319088	0.000295605
4877	0.000320851	0.000293927	0.000204544	0.000104113
4878	0.000320851	0.00031125	0.000349286	0.000356797
4879	0.000328817	0.000329265	0.000447224	0.000459972
4880	0.000328817	0.000490903	0.000370106	0.000308184
4881	0.000462626	0.00056096	0.000683892	0.000636382
4882	0.000462626	0.000416595	0.000772425	0.000811272
4883	0.000328264	0.000273114	4.27525E-05	1.37018E-05
4884	0.000328264	0.000226628	5.52671E-05	1.96681E-05
4885	0.000456737	0.000556967	0.00113603	0.002090938
4886	0.000456737	0.000646886	0.001931917	0.003599048
4887	0.000179814	0.000164241	0.000349139	0.000581606
4888	0.000179814	0.000266546	0.000450924	0.001175455
4889	0.000361239	0.000172327	5.82554E-06	0
4890	0.000361239	0.000260844	0	5.14066E-07
4891	0.000241694	0.000259385	0.000331252	0.000314451
4892	0.000241694	0.00023514	0.000368934	0.000445561
4893	0.000571132	0.000581037	0.000692558	0.00060675
4894	0.000571132	0.0005825	0.000477495	0.000214014
4895	0.000227663	0.000209552	0.000141138	8.29949E-05
4896	0.000227663	6.16168E-05	0.000107613	0.000114221
4897	0.000488201	0.000375224	5.62234E-05	5.25881E-06
4898	0.000488201	0.000380821	0.000101137	3.78974E-05
4899	0.000328661	0.000331644	0.000417186	0.000421839
4900	0.000328661	0.000220174	0.000427035	0.000452012
4901	0.000304072	0.000314451	0.000399272	0.000414537
4902	0.000304072	0.000278033	0.000400546	0.000404248
4903	0.00035865	0.000382331	0.000474659	0.000454544
4904	0.00035865	0.000448424	0.00054356	0.000604216
4905	0.000320614	0.000357387	0.000456111	0.000462506
4906	0.000320614	0.000368948	0.000479149	0.000498378
4907	0.000113623	9.54485E-05	0	0
4908	0.000113623	5.43864E-05	3.53822E-07	0
4909	0.000281228	0.000200575	5.29368E-05	1.27404E-05
4910	0.000281228	0.000208863	2.32299E-05	3.66498E-06
4911	0.000156052	0.000168517	0.000206055	0.000186279
4912	0.000156052	7.3218E-05	0.000266387	0.000269399
4913	0.000275452	0.000299988	0.000386884	0.000401268
4914	0.000275452	0.000256784	0.000463883	0.000477151
4915	0.000188487	0.000200419	0.000203343	0.000180216
4916	0.000188487	0.000228819	0.000264415	0.000259527
4917	0.000119255	0.000125352	0.000152358	0.000139635
4918	0.000119255	9.76553E-05	0.000152973	0.000166065
4919	0.000247	0.000211862	0.000136925	6.29107E-05
4920	0.000247	0.000158612	0.000206065	0.000143309
4921	0.000184146	0.000239942	0.000284617	0.000279943
4922	0.000184146	0.000188269	0.000193446	0.000121975
4923	0.000174053	6.09845E-05	0	0
4924	0.000174053	0.000115797	3.38531E-06	3.89751E-07
4925	0.000149108	0.00012898	0.000154974	0.000141733
4926	0.000149108	0.000150794	0.000185362	0.000239397
4927	0.000244617	0.000306362	0.000360567	0.000368913
4928	0.000244617	0.000350454	0.000347829	0.000382698
4929	0.000226335	0.000132778	1.26381E-05	7.35483E-07
4930	0.000226335	7.52796E-05	3.53571E-05	3.35292E-05
4931	0.000151525	0.00013082	0.000171469	0.000156033
4932	0.000151525	0.000172019	0.000191871	0.000226056
4933	7.06846E-05	6.06457E-05	8.80871E-05	7.46684E-05
4934	7.06846E-05	3.1857E-05	5.51953E-05	6.2107E-05
4935	0.000281269	0.000371239	0.000461462	0.000471141
4936	0.000281269	0.000342694	0.000490601	0.000529053
4937	0.000309751	0.000265328	4.2684E-05	8.00692E-06
4938	0.000309751	0.000319716	2.20113E-05	2.3791E-06
4939	0.000132035	7.55894E-05	1.78788E-06	0
4940	0.000132035	9.7265E-05	5.04701E-06	2.18368E-06
4941	4.33519E-05	2.95554E-05	1.12872E-05	1.07348E-06
4942	4.33519E-05	5.37012E-05	1.85429E-05	1.78778E-05
4943	0.000125052	0.000108625	7.60065E-05	2.98236E-05
4944	0.000125052	9.89272E-05	8.30802E-05	7.45969E-05
4945	0.000406794	0.000439356	0.000665787	0.000960174
4946	0.000406794	0.000521731	0.00053166	0.000234088
4947	0.000189868	0.000138255	0	0
4948	0.000189868	0.000119326	0	0
4949	0.000500065	0.000606133	0.000141619	1.70884E-05
4950	0.000500065	0.00063734	4.41817E-05	6.02315E-06
4951	0.000196196	0.000312355	0.000365018	0.000371404
4952	0.000196196	0.000278138	0.000453042	0.000413429
4953	0.000258843	0.000235207	0.000299203	0.000270797
4954	0.000258843	0.000305441	0.000391187	0.000417792
4955	0.000236874	6.73808E-05	1.3562E-06	0
4956	0.000236874	9.75667E-05	1.49537E-05	6.23033E-06
4957	0.000215034	0.000185289	0.000155745	0.000113739
4958	0.000215034	0.000166235	8.97059E-05	4.03743E-05
4959	0.000257032	0.000134221	5.86393E-06	0
4960	0.000257032	0.000128409	9.51874E-06	1.6228E-06
4961	6.0392E-05	7.38005E-05	9.99335E-05	8.76019E-05
4962	6.0392E-05	2.29891E-05	8.69546E-05	0.000101536
4963	0.000236604	0.000223585	0.000264807	0.000266308
4964	0.000236604	0.000170354	0.000335174	0.000343059
4965	0.000233496	0.000258589	0.000268992	0.000194874
4966	0.000233496	0.000245887	0.000369129	0.000308607
4967	0.000207481	0.000273151	0.000318137	0.000289013
4968	0.000207481	0.000264884	0.000297165	0.000351097
4969	0.000269655	0.000314624	0.000314467	0.000310886
4970	0.000269655	0.000213631	0.000300236	0.000338149
4971	0.000109635	9.26104E-05	2.71265E-05	4.78127E-06
4972	0.000109635	9.24879E-05	1.14188E-05	2.82998E-06
4973	0.000359959	0.000177502	8.95557E-05	4.00967E-05
4974	0.000359959	0.000336828	1.23201E-06	3.36064E-06
4975	2.99012E-05	3.34465E-05	1.5838E-05	4.06803E-06
4976	2.99012E-05	1.4467E-05	1.81145E-05	1.41835E-05
4977	0.000425575	0.000240448	2.70082E-06	0
4978	0.000425575	0.000288769	3.62863E-06	7.11783E-07
4979	7.28332E-05	5.38618E-05	3.21959E-05	9.84392E-06
4980	7.28332E-05	4.34701E-05	4.51964E-05	5.55777E-05
4981	0.000165191	0.000165044	0.000177441	0.000144603
4982	0.000165191	0.000170226	0.000178868	0.000202594
4983	9.78402E-05	0.000131169	0.000127922	8.40734E-05
4984	9.78402E-05	6.51522E-05	0.000124677	9.92462E-05
4985	0.000175707	0.0001556	0.00017266	0.00012171
4986	0.000175707	0.000142749	0.000213127	0.000239371
4987	0.000298506	0.000268763	0.000325816	0.000296757
4988	0.000298506	0.000310389	0.000358815	0.000393603
4989	0.000274936	0.000231927	0.000234633	0.000217708
4990	0.000274936	0.000264324	0.000241838	0.00023514
4991	0.000127839	0.000138828	0.000139529	8.67015E-05
4992	0.000127839	7.90539E-05	0.000184232	0.000232853
4993	0.000191579	0.00025782	0.000217469	0.000148288
4994	0.000191579	0.000189906	0.00016828	0.000103089
4995	0.000418994	0.000418038	0.000719715	0.001024425
4996	0.000418994	0.000606708	0.001003036	0.0018016
4997	0.000267856	0.000259937	0.000366721	0.000456872
4998	0.000267856	0.000230267	0.00042715	0.00040986
4999	0.000166292	0.000226255	0.000240415	0.000202783
5000	0.000166292	0.000240469	0.000284622	0.000344485
5001	9.13627E-05	8.64312E-05	9.70713E-05	8.68524E-05
5002	9.13627E-05	6.2657E-05	7.03906E-05	4.3224E-05
5003	0.00033416	0.000221516	3.45576E-05	4.96506E-06
5004	0.00033416	0.000257893	4.29342E-06	3.74599E-07
5005	0.000274959	0.000194654	6.76758E-05	1.69674E-05
5006	0.000274959	0.000164171	1.2019E-05	2.72433E-06
5007	5.65898E-05	4.79961E-05	7.92643E-05	8.82695E-05
5008	5.65898E-05	5.88309E-05	9.08537E-05	0.000207559
5009	0.000374879	0.000285359	0.000204769	0.000110765
5010	0.000374879	0.000347913	0.000144962	5.74411E-05
5011	0.000199957	8.37757E-05	0	0
5012	0.000199957	0.000176251	3.70614E-06	1.28681E-06
5013	0.000281367	0.000224976	0.000234294	0.000218128
5014	0.000281367	0.000202372	0.000276415	0.000285845
5015	4.85213E-05	5.42613E-05	6.06497E-05	5.74954E-05
5016	4.85213E-05	1.2633E-05	5.19533E-05	5.60712E-05
5017	0.000294614	0.000247762	9.62428E-05	3.31386E-05
5018	0.000294614	0.000326317	4.42661E-05	1.66315E-05
5019	2.75932E-05	4.23571E-05	5.98428E-05	5.23392E-05
5020	2.75932E-05	1.70172E-05	3.30861E-05	4.49162E-05
5021	0.000207204	0.000264759	0.000383478	0.000359814
5022	0.000207204	0.000369586	0.000434577	0.000433953
5023	0.000316621	0.000285785	0.000342396	0.000316726
5024	0.000316621	0.000433301	0.000361913	0.000347528
5025	0.000238048	0.00022554	0.000271107	0.000249931
5026	0.000238048	0.000224632	0.000288543	0.000349225
5027	0.0003085	0.00025459	0.00027874	0.000273513
5028	0.0003085	0.000272573	0.000333527	0.000366546
5029	0.000205514	0.000119704	2.08696E-06	2.05935E-06
5030	0.000205514	0.000158197	7.65596E-07	0
5031	0.000230465	0.000271422	0.000294963	0.000291826
5032	0.000230465	0.000202077	0.000297206	0.000318124
